2017-02-02,2017-02-18,2017-03-06,2017-03-22,2017-04-07,2017-04-23,2017-05-09,2017-05-25,2017-06-10,2017-06-26,2017-07-12,2017-07-28,2017-08-13,2017-08-29,2017-09-14,2017-09-30,2017-10-16,2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,desvio,lat,long
0.394,0.2488,0.1661,0.1447,0.3047,0.4769,0.6401,0.6759,0.6753,0.6932,0.5863,0.4959,0.369,0.2723,0.2393,0.2068,0.1535,0.2757,0.3232,0.5406,0.873,0.8152,0.6977,0.22509016945960075,-45.55424302589445,-14.339676812246573
0.2067,0.2845,0.2817,0.3873,0.7208,0.8295,0.8252,0.8217,0.7489,0.7165,0.5317,0.3155,0.2861,0.1546,0.1239,0.4827,0.3796,0.2057,0.21,0.6497,0.7871,0.8995,0.8399,0.2674535829108627,-45.510821254084355,-14.330009526820435
0.4106,0.1474,0.1541,0.1502,0.1543,0.1485,0.4106,0.6493,0.7021,0.6761,0.4644,0.3865,0.3401,0.3003,0.2763,0.186,0.1542,0.3597,0.6125,0.5698,0.9506,0.9551,0.8621,0.26549195554385074,-45.560559488102605,-14.418321541395404
0.7169,0.2669,0.1819,0.1534,0.16,0.2276,0.6183,0.7137,0.6852,0.6467,0.4416,0.3598,0.2415,0.2255,0.189,0.1312,0.1349,0.1387,0.2378,0.6894,0.9139,0.9871,0.9195,0.2922163638139254,-45.508622623763905,-14.341948934301454
0.1409,0.1063,0.1515,0.2985,0.5882,0.7225,0.7844,0.7872,0.7449,0.6323,0.4916,0.3114,0.2629,0.2347,0.2722,0.2158,0.1609,0.193,0.4547,0.6852,0.8388,0.7612,0.5506,0.2537540097621232,-45.52158432922649,-14.352770477589278
0.9102,0.8946,0.7767,0.3766,0.175,0.0978,0.1107,0.2488,0.4345,0.6179,0.6325,0.5593,0.5087,0.3206,0.2789,0.1892,0.1623,0.1106,0.1273,0.2744,0.4797,0.8723,0.8982,0.2842305384231821,-45.853825494721384,-14.585600725687618
0.5479,0.348,0.2383,0.1734,0.1531,0.473,0.5579,0.6908,0.7443,0.4783,0.1154,0.2585,0.4095,0.6023,0.6825,0.7061,0.3878,0.1704,0.155,0.2583,0.6859,0.8803,0.9175,0.24696367129744293,-45.51313166256392,-14.306135146894226
0.4771,0.4183,0.1691,0.1312,0.194,0.206,0.1298,0.195,0.2481,0.5829,0.8576,0.7639,0.4061,0.1186,0.1623,0.2769,0.4636,0.8294,0.7151,0.5439,0.5774,0.2393,0.3265,0.23799102542284697,-45.94312740246063,-13.685877668402979
0.6429,0.5561,0.5398,0.3809,0.1686,0.168,0.7221,0.8761,0.9299,0.8797,0.5752,0.1851,0.174,0.1618,0.1656,0.145,0.1636,0.2001,0.6487,0.5174,0.8109,0.4911,0.4112,0.27222393348211377,-45.4431989378233,-14.24822903149184
0.4405,0.4171,0.3185,0.2073,0.2379,0.1878,0.2012,0.3913,0.59,0.9195,0.4267,0.3044,0.1999,0.165,0.2037,0.2251,0.4701,0.8707,0.7225,0.7173,0.7639,0.7196,0.5665,0.2412869198029271,-45.7729678731851,-14.638499776189663
0.5523,0.5194,0.3771,0.1571,0.1742,0.3281,0.837,0.8184,0.8582,0.7972,0.1443,0.1986,0.3314,0.5253,0.6835,0.6412,0.2175,0.1493,0.1909,0.756,0.8588,0.829,0.6895,0.27295475772157896,-46.007872993097045,-13.777297817325053
0.2165,0.1692,0.2087,0.3961,0.1829,0.3629,0.742,0.7873,0.708,0.7105,0.5006,0.4068,0.242,0.1979,0.1939,0.1642,0.1428,0.402,0.6518,0.8982,0.7519,0.8773,0.8342,0.2712050648378011,-45.7087669113325,-14.422805300775082
0.2315,0.2892,0.4012,0.6499,0.8406,0.9047,0.8275,0.9185,0.8055,0.6347,0.4117,0.3798,0.1451,0.1327,0.5463,0.6754,0.2099,0.2618,0.667,0.8253,0.8847,0.7131,0.6403,0.26360953862437325,-45.49813358847161,-14.316474308871438
0.2252,0.2787,0.2796,0.3851,0.6982,0.8247,0.8366,0.8136,0.8012,0.7215,0.5185,0.4613,0.2599,0.1402,0.125,0.1146,0.2112,0.4252,0.7314,0.4823,0.1649,0.1671,0.1593,0.26290520466570494,-45.480834750627444,-14.29209792819677
0.6454,0.5521,0.3054,0.1442,0.1487,0.1536,0.233,0.569,0.7543,0.754,0.6366,0.4316,0.4148,0.4025,0.3899,0.2866,0.1474,0.2953,0.526,0.8612,0.8982,0.9284,0.8576,0.26119377122451104,-45.48983421188157,-14.337648576610725
0.141,0.3177,0.4936,0.6809,0.8416,0.8699,0.8086,0.7453,0.7146,0.5467,0.3747,0.2832,0.1112,0.0983,0.5082,0.5932,0.2898,0.3193,0.579,0.6792,0.9553,0.8308,0.6845,0.25773097358114144,-45.45526595655903,-14.302455547425296
0.2175,0.136,0.1522,0.269,0.6997,0.8359,0.7362,0.7123,0.7064,0.606,0.295,0.2089,0.2015,0.1648,0.2614,0.4185,0.5291,0.7715,0.7236,0.5576,0.1785,0.1602,0.1837,0.2518723177065663,-45.54796187124121,-14.387972255002053
0.1163,0.1401,0.185,0.3604,0.5823,0.8233,0.8563,0.8496,0.8164,0.7655,0.5666,0.561,0.321,0.3043,0.1564,0.1313,0.1132,0.1283,0.2058,0.3678,0.4685,0.1709,0.1535,0.2729317594133059,-45.50870792577821,-14.318079366265843
0.3707,0.2174,0.1672,0.1513,0.6024,0.7597,0.6643,0.7466,0.5755,0.5368,0.3153,0.2053,0.1635,0.0812,0.0874,0.0881,0.097,0.0888,0.2997,0.7842,0.758,0.789,0.6616,0.27402603386029145,-45.93263502622862,-14.584756949978221
0.1344,0.2436,0.3472,0.5735,0.8352,0.9759,0.8571,0.7936,0.7601,0.6121,0.396,0.306,0.2648,0.1264,0.1316,0.3106,0.1563,0.2275,0.2099,0.6427,0.8602,0.9932,0.9066,0.309685875847777,-45.499983777638654,-14.335457464199695
0.1337,0.1492,0.2583,0.4608,0.7411,0.8451,0.7617,0.6957,0.7291,0.5626,0.361,0.3236,0.1041,0.1105,0.3073,0.4799,0.5577,0.7245,0.496,0.4224,0.3295,0.2336,0.2284,0.2327528291689835,-45.52429087413408,-14.320215432968451
0.2469,0.1756,0.1546,0.1597,0.1716,0.1822,0.1413,0.2056,0.3733,0.6039,0.6464,0.6023,0.4683,0.3524,0.3109,0.2082,0.1708,0.1975,0.6688,0.9933,0.987,0.984,0.8744,0.30151858371269696,-45.577787447059954,-14.40797294789719
0.5234,0.432,0.3091,0.1084,0.0988,0.1085,0.2511,0.3276,0.5724,0.5889,0.4358,0.4007,0.2484,0.101,0.0989,0.1001,0.1092,0.2775,0.6309,0.2757,0.9438,0.8131,0.6896,0.24919028952841824,-45.599999603024884,-14.800120616704278
0.1212,0.1568,0.2336,0.4299,0.7968,0.8635,0.8323,0.5284,0.6711,0.5704,0.3535,0.2773,0.0976,0.1496,0.4459,0.6135,0.6271,0.6904,0.4614,0.3431,0.2394,0.2038,0.2472,0.24012673588865016,-45.523204556608135,-14.331610015782006
0.2564,0.3345,0.4887,0.7598,0.8064,0.8796,0.8405,0.7686,0.7694,0.6307,0.35,0.2664,0.1383,0.0965,0.237,0.6319,0.2225,0.1945,0.5321,0.9303,0.8932,0.8661,0.693,0.2827177690153133,-45.4602518716675,-14.292138623074507
0.3621,0.8313,0.846,0.7021,0.222,0.1747,0.1362,0.2223,0.3903,0.6722,0.7215,0.7344,0.7169,0.5551,0.4436,0.2652,0.187,0.1294,0.1245,0.2083,0.1626,0.2363,0.2175,0.25608195104726517,-45.53489976182738,-14.855069441979182
0.9154,0.9626,0.7858,0.4848,0.166,0.1648,0.187,0.4652,0.536,0.7332,0.6992,0.6969,0.6747,0.5836,0.4943,0.2372,0.1906,0.1458,0.1516,0.1855,0.3085,0.5645,0.7225,0.26590603202186414,-45.843279953998405,-13.883699404966046
0.581,0.4472,0.2779,0.1394,0.1792,0.3257,0.7372,0.7377,0.3859,0.591,0.1192,0.1013,0.1028,0.0931,0.0909,0.1701,0.108,0.1594,0.1799,0.3436,0.6984,0.7322,0.9484,0.2689313129903607,-45.54103633467373,-14.28491637741618
0.1075,0.0989,0.118,0.4194,0.7218,0.8142,0.8128,0.6655,0.6775,0.6096,0.2474,0.178,0.0866,0.0933,0.144,0.2005,0.3087,0.7647,0.77,0.5426,0.5734,0.3649,0.0841,0.2772534790766007,-45.56608299384178,-14.782847660856655
0.5563,0.7417,0.9272,0.9005,0.8936,0.9404,0.8227,0.745,0.6514,0.5615,0.3183,0.1623,0.1116,0.1927,0.5877,0.6889,0.3663,0.5563,0.6185,0.6937,0.9811,0.9348,0.7177,0.25967548385821104,-45.474340399161186,-14.31218308276888
0.6436,0.6043,0.3323,0.177,0.2553,0.3979,0.6405,0.5722,0.5844,0.5179,0.1864,0.213,0.1519,0.1207,0.1282,0.1476,0.1354,0.1149,0.2602,0.6005,0.7884,0.9203,0.8259,0.2596196039115264,-45.54617005841829,-14.280022289525446
0.3061,0.3101,0.3535,0.7314,0.6159,0.7962,0.7598,0.715,0.6532,0.6206,0.4755,0.3478,0.2489,0.1393,0.0977,0.0985,0.104,0.1491,0.1955,0.145,0.843,0.771,0.552,0.2645714766278846,-46.09288055394124,-13.797547797386805
0.546,0.6543,0.4624,0.6205,0.6038,-0.3,0.4821,0.5572,0.5789,0.5156,0.4652,0.4735,0.5386,0.6014,0.4406,0.471,0.5008,0.6583,0.6128,0.5554,0.894,0.894,0.4694,0.21799442653425796,-44.7452916768848,-4.119898872276232
0.629,0.8146,0.7412,0.6742,0.4156,0.0804,0.1216,0.1862,0.5611,0.8153,0.8371,0.806,0.684,0.1865,0.1798,0.1662,0.1812,0.3465,0.2114,0.1877,0.1394,0.1424,0.2304,0.27951547511728136,-49.65632148017284,-11.3894845293421
0.534,0.2395,0.1844,0.2084,0.0573,0.1486,0.0899,0.1755,0.3098,0.6805,0.8091,0.8009,0.6356,0.1711,0.1193,0.2368,0.273,0.1414,0.1876,0.1133,0.1366,0.3483,0.4841,0.23132992147400638,-49.71394367443744,-11.804206159179106
0.3443,0.4818,0.1941,0.1312,0.1306,0.1381,0.0996,0.1793,0.4487,0.7807,0.8656,0.8354,0.5906,0.1073,0.1305,0.3143,0.2541,0.1292,0.1546,0.1095,0.2393,0.6387,0.7077,0.26240502674918614,-49.7155602170569,-11.811808255924252
0.4773,0.2205,0.1059,0.2068,0.095,0.1768,0.1133,0.1472,0.4207,0.6703,0.6327,0.3855,0.1353,0.2285,0.655,0.2827,0.1523,0.2605,0.1698,0.4495,0.5181,0.8908,0.8691,0.24588416582600958,-49.68784120344049,-11.936993739971031
0.5471,0.7553,0.7449,0.568,0.2219,0.1164,0.1251,0.4197,0.7457,0.7183,0.6002,0.1633,0.1536,0.3907,0.6548,0.16,0.1179,0.1738,0.1406,0.1106,0.2803,0.7152,0.8211,0.26574156522111103,-49.71592612504496,-11.851411244618365
0.8284,0.4343,0.2627,0.2837,0.1625,0.1688,0.0991,0.1479,0.4099,0.6948,0.7622,0.7446,0.5218,0.1877,0.1598,0.131,0.159,0.1443,0.1341,0.3308,0.278,0.5396,0.6222,0.23815455945608793,-49.64149854440074,-11.355782323602467
0.664,0.8584,0.7475,0.6613,0.3037,0.1969,0.1103,0.1741,0.3543,0.6769,0.6376,0.4488,0.1555,0.129,0.1671,0.1415,0.1138,0.1256,0.174,0.1782,0.4815,0.7545,0.7573,0.2664699175451551,-49.638990098136425,-10.889769008418796
0.5623,0.2575,0.0569,0.0981,0.0911,0.1353,0.1351,0.0956,0.1617,0.482,0.7446,0.7887,0.7415,0.4989,0.1722,0.1052,0.1194,0.1462,0.2562,0.0795,0.2123,0.6236,0.6212,0.2528536847454038,-49.714320024875384,-11.782508456119249
0.5326,0.255,0.0899,0.1623,0.1367,0.1491,0.1379,0.0954,0.1663,0.4827,0.7405,0.7845,0.7355,0.459,0.1722,0.1061,0.1137,0.1379,0.1868,0.1191,0.1793,0.5842,0.7289,0.24918336756681164,-49.70550037295068,-11.784638428264401
0.2857,0.2878,0.2925,0.3192,0.1756,0.2436,0.205,0.135,0.3408,0.6283,0.6967,0.5935,0.1846,0.1145,0.1536,0.127,0.1183,0.258,0.3595,0.648,0.6925,0.7126,0.7466,0.2239489083637432,-49.64984039945722,-11.79468687496432
0.3964,0.6199,0.3287,0.309,0.1461,0.1635,0.1496,0.1269,0.264,0.5378,0.7322,0.7184,0.6553,0.5536,0.2113,0.2066,0.2674,0.3157,0.2854,0.3401,0.2614,0.7045,0.6355,0.2062690529707225,-49.68471276835474,-11.92884201918372
0.3379,0.3507,0.3277,0.3468,0.2774,0.1936,0.1338,0.1303,0.3002,0.6116,0.7526,0.6884,0.6053,0.4203,0.1901,0.1759,0.1869,0.18,0.1993,0.3433,0.5436,0.6856,0.7132,0.20683009486603365,-49.783508832699354,-10.816591863934324
0.4633,0.445,0.268,0.3461,0.1858,0.1638,0.1153,0.1656,0.5784,0.7989,0.8535,0.7904,0.4932,0.1742,0.1464,0.1484,0.1442,0.1346,0.1352,0.4214,0.3221,0.6288,0.6604,0.2446205154137012,-49.627905369366324,-11.353006962307706
0.6783,0.726,0.6126,0.3879,0.1837,0.1592,0.1038,0.2782,0.668,0.7635,0.749,0.1885,0.1198,0.2019,0.1712,0.1416,0.1163,0.1665,0.1165,0.513,0.5827,0.6618,0.8637,0.26873182188728906,-49.69665057540911,-11.851323184729404
0.6032,0.6569,0.6527,0.3116,0.1732,0.1381,0.1031,0.2281,0.6206,0.7065,0.7557,0.2916,0.1012,0.172,0.3562,0.1465,0.1156,0.1796,0.1439,0.0982,0.0864,0.3159,0.7154,0.24257648131782591,-49.714449671814975,-11.843267298904399
0.2973,0.3039,0.2067,0.2869,0.2277,0.133,0.1266,0.212,0.5743,0.8131,0.7965,0.7367,0.2685,0.1543,0.2483,0.1837,0.1344,0.2021,0.4124,0.6288,0.7062,0.7062,0.6945,0.24639307071515362,-49.88401869986111,-10.905406979716387
0.8327,0.347,0.0924,0.077,0.0687,0.1389,0.0976,0.1353,0.2932,0.6716,0.7419,0.6694,0.3933,0.1301,0.1369,0.095,0.1192,0.1292,0.1644,0.1438,0.3658,0.5979,0.6373,0.2533877402657754,-49.712853869183085,-11.772194607411848
0.2341,0.8024,0.6343,0.5129,0.4077,0.1674,0.1641,0.2484,0.6135,0.8633,0.8677,0.7685,0.5781,0.1847,0.1919,0.1818,0.1236,0.1716,0.4589,0.1079,0.3456,0.5993,0.6663,0.2596895090424705,-49.855161550467436,-10.91506627628582
0.3758,0.4879,0.1964,0.0708,0.0599,0.1132,0.1231,0.1131,0.2775,0.6006,0.727,0.6085,0.6735,0.2476,0.2089,0.5076,0.2349,0.1699,0.1981,0.441,0.4113,0.4197,0.6548,0.21146598797713603,-49.65378730175518,-11.80392761866132
0.2754,0.4502,0.1881,0.3663,0.2602,0.1853,0.1416,0.3445,0.5694,0.6517,0.6813,0.3776,0.1597,0.191,0.2807,0.1594,0.1171,0.1405,0.2005,0.2501,0.6152,0.6152,0.7274,0.20069731087606874,-49.88370980689332,-10.914629160401537
0.5281,0.7552,0.7136,0.3612,0.3002,0.0976,0.1075,0.1414,0.2796,0.6681,0.7197,0.6304,0.1792,0.1405,0.164,0.217,0.1482,0.1963,0.1776,0.1244,0.1828,0.2164,0.4225,0.2261346679818048,-49.704456805227395,-11.889332630177078
0.1448,0.6598,0.5418,0.4249,0.1532,0.2147,0.1245,0.1238,0.229,0.5633,0.8087,0.8055,0.564,0.1688,0.1391,0.2035,0.135,0.1646,0.147,0.1073,0.2717,0.3807,0.588,0.23355623710217643,-49.71599959621196,-11.835679552900928
0.7287,0.572,0.3784,0.2593,0.1335,0.15,0.1097,0.2694,0.6702,0.7771,0.7694,0.3151,0.1129,0.1989,0.4449,0.147,0.1151,0.1613,0.1463,0.1054,0.1176,0.3216,0.6436,0.24028784533679767,-49.70439913438154,-11.84322152351553
0.6175,0.5141,0.1958,0.1241,0.1277,0.093,0.0985,0.1476,0.3592,0.7367,0.8508,0.8297,0.6565,0.1746,0.1578,0.2034,0.2798,0.1244,0.167,0.1136,0.1532,0.5715,0.6552,0.2639187757580511,-49.72395768735052,-11.811846101311808
0.5669,0.2411,0.1721,0.2514,0.0628,0.1218,0.0802,0.1772,0.3787,0.7168,0.8549,0.8206,0.7072,0.1739,0.1647,0.2401,0.3189,0.1469,0.2035,0.1692,0.0918,0.4026,0.5518,0.2479515310280024,-49.72468865167859,-11.802627105822774
0.5453,0.2825,0.1947,0.0755,0.1294,0.125,0.1134,0.1906,0.5226,0.7969,0.7655,0.7368,0.4374,0.1394,0.2364,0.1165,0.1258,0.1949,0.2105,0.0967,0.3788,0.7193,0.7469,0.25632603142746113,-49.69725166778247,-11.782430873485913
0.2003,0.0835,0.2639,0.1958,0.1588,0.1788,0.19,0.1132,0.3024,0.7229,0.7664,0.6527,0.2155,0.1259,0.2887,0.2149,0.1826,0.2363,0.278,0.4752,0.4588,0.6828,0.7126,0.22150076267501348,-49.68178502541164,-11.907671826354544
0.497,0.454,0.3009,0.2834,0.1734,0.2103,0.0991,0.1074,0.2354,0.6307,0.8097,0.8578,0.8089,0.6418,0.2107,0.1654,0.1382,0.1572,0.1457,0.3656,0.4065,0.8253,0.7938,0.2698699631963015,-49.68462904318412,-11.94620079558147
0.4594,0.2943,0.1422,0.1715,0.0738,0.1667,0.0999,0.1802,0.3803,0.7338,0.8042,0.8341,0.5303,0.1683,0.1283,0.2712,0.3026,0.1399,0.1726,0.1566,0.414,0.6477,0.6204,0.24131786624526988,-49.706372422347485,-11.80417180357546
0.6317,0.5372,0.2342,0.2301,0.1539,0.1552,0.1667,0.1089,0.1935,0.4746,0.6979,0.785,0.6577,0.5395,0.1878,0.1184,0.1757,0.3672,0.3048,0.1103,0.1235,0.2054,0.6387,0.2250353320524063,-49.662417541343316,-11.812647946691628
0.6014,0.7021,0.5735,0.273,0.1968,0.1206,0.1152,0.1865,0.4931,0.6328,0.7026,0.6829,0.2655,0.1747,0.1619,0.168,0.2124,0.1606,0.163,0.1651,0.5033,0.5819,0.6857,0.22835571308729005,-49.64416778924826,-11.372611680503088
0.8855,0.8378,0.7103,0.6692,0.2075,0.1125,0.1467,0.1687,0.4548,0.7112,0.7429,0.6508,0.3603,0.1744,0.178,0.1836,0.1989,0.3377,0.1898,0.2236,0.1376,0.3159,0.4565,0.2576324826695621,-49.64312858900801,-11.388881453893823
0.6026,0.6925,0.543,0.2926,0.1488,0.123,0.1383,0.2736,0.6432,0.7834,0.7154,0.5815,0.1932,0.1602,0.1854,0.2318,0.2016,0.2002,0.1674,0.1429,0.2145,0.5488,0.6603,0.23306400357594018,-49.626753988622426,-11.363851256512024
0.6755,0.7628,0.6287,0.3394,0.1962,0.0953,0.1115,0.4136,0.6151,0.7717,0.6661,0.1854,0.1166,0.3225,0.4661,0.1449,0.1124,0.1619,0.1304,0.4835,0.4372,0.7471,0.926,0.26558483016883755,-49.70436077683075,-11.851358566026125
0.4395,0.3352,0.3535,0.3327,0.2531,0.1895,0.113,0.2243,0.5222,0.8056,0.7516,0.6115,0.206,0.1637,0.1234,0.1341,0.1243,0.1169,0.1291,0.1224,0.2675,0.6845,0.757,0.2357321296652659,-49.66146726444174,-10.895835466719932
0.6046,0.6821,0.7756,0.5694,0.5095,0.2169,0.1258,0.1333,0.296,0.6191,0.7888,0.8083,0.7072,0.6449,0.3012,0.2344,0.1483,0.1613,0.1091,0.1328,0.2978,0.5069,0.6802,0.2519318917937282,-49.9406218711744,-11.456293618945073
0.3311,0.5329,0.2283,0.3386,0.2551,0.2483,0.2099,0.1894,0.5202,0.7655,0.7598,0.7228,0.3464,0.1902,0.1789,0.1707,0.1212,0.1519,0.1758,0.317,0.6957,0.8082,0.8348,0.24764899024938805,-49.905030445729615,-10.826270135108368
0.5229,0.502,0.3116,0.1932,0.1158,0.2296,0.1216,0.1822,0.4491,0.7375,0.7692,0.415,0.136,0.1192,0.1973,0.1898,0.1394,0.2118,0.1623,0.1135,0.4865,0.8409,0.7756,0.24414584800650252,-49.676400198351296,-11.967318556071675
0.2468,0.1747,0.2326,0.301,0.2884,0.2639,0.1656,0.192,0.3608,0.7211,0.8016,0.7613,0.3185,0.1664,0.1449,0.1506,0.1161,0.1318,0.2569,0.2786,0.6018,0.668,0.6873,0.22859027009264343,-49.89331876654754,-10.914121499328687
0.6515,0.6956,0.5153,0.3809,0.2623,0.1807,0.1894,0.1251,0.2012,0.5961,0.8173,0.8507,0.8372,0.7128,0.373,0.1698,0.1423,0.2829,0.1676,0.3915,0.521,0.675,0.6734,0.25086293787014047,-49.69537110988789,-11.888748315600926
0.3564,0.7422,0.5202,0.4414,0.2817,0.1873,0.1313,0.2586,0.5984,0.7646,0.725,0.4103,0.1667,0.1724,0.186,0.2193,0.1321,0.1523,0.3433,0.2492,0.3012,0.5506,0.7093,0.21540938714723237,-49.66776982860932,-10.898032938048035
0.4113,0.4995,0.3403,0.2379,0.1843,0.1796,0.1023,0.1139,0.203,0.585,0.7732,0.7912,0.6997,0.3826,0.153,0.1914,0.169,0.182,0.1548,0.1688,0.5433,0.651,0.7442,0.23914535072776047,-49.943339670786635,-10.934915383119524
0.5271,0.7273,0.399,0.2664,0.1242,0.1606,0.0963,0.1364,0.2453,0.4486,0.6336,0.4855,0.1212,0.2592,0.5255,0.6227,0.1216,0.1672,0.2552,0.1071,0.2348,0.651,0.6471,0.21432448276630342,-49.68686881690019,-11.79486021782638
0.3813,0.6758,0.5377,0.454,0.1183,0.127,0.1273,0.2227,0.6733,0.8507,0.8509,0.802,0.4857,0.1765,0.1888,0.1609,0.1099,0.1558,0.1645,0.1459,0.2671,0.2671,0.5462,0.25746577791702524,-49.86229188719164,-10.916720488826218
0.2373,0.2268,0.1932,0.3267,0.1337,0.2484,0.2376,0.1733,0.2941,0.641,0.7235,0.7403,0.6398,0.2638,0.2519,0.1207,0.1729,0.1197,0.0888,0.0732,0.1471,0.3805,0.6653,0.21518692076788778,-49.65889198052653,-11.74482201042681
0.3669,0.6246,0.452,0.3105,0.1478,0.1201,0.1294,0.281,0.7191,0.84,0.8144,0.7525,0.2099,0.155,0.2535,0.2618,0.328,0.19,0.2051,0.1965,0.4989,0.5907,0.7387,0.2439506058667754,-49.63554236747876,-11.365519542947721
0.1544,0.2527,0.2547,0.3833,0.2257,0.18,0.1457,0.2804,0.5264,0.7786,0.663,0.3679,0.1544,0.143,0.143,0.189,0.1454,0.1766,0.1514,0.1218,0.4898,0.6597,0.7043,0.21226400781069243,-49.882841738419806,-10.92656202211318
0.4604,0.676,0.5056,0.3573,0.2307,0.2179,0.1197,0.1732,0.4782,0.7825,0.7278,0.694,0.4851,0.1904,0.2068,0.1595,0.1144,0.1951,0.1796,0.1022,0.1231,0.3124,0.4873,0.2200477344010153,-49.86472926623571,-10.925410235404842
0.5694,0.6424,0.5134,0.2747,0.1722,0.1807,0.1731,0.1371,0.3293,0.7337,0.7855,0.7347,0.2009,0.1452,0.2252,0.2735,0.1662,0.2121,0.1689,0.5651,0.4174,0.7643,0.767,0.2433617701812895,-49.68733506438394,-11.899018110499613
0.6698,0.6984,0.5164,0.3846,0.3192,0.1687,0.1688,0.2412,0.2971,0.6603,0.6809,0.5549,0.1781,0.122,0.1337,0.1412,0.1237,0.136,0.2033,0.1858,0.5079,0.6568,0.792,0.23383654108086707,-49.62555274480157,-10.887539106949609
0.3055,0.5026,0.6239,0.6053,0.2291,0.2236,0.1782,0.1098,0.2095,0.6236,0.7827,0.8781,0.8114,0.6963,0.5604,0.2266,0.1366,0.1416,0.2009,0.1657,0.386,0.525,0.5082,0.2458557336704925,-49.9546648108205,-11.451461296121206
0.5956,0.4971,0.2522,0.3341,0.2513,0.2297,0.1971,0.1616,0.2982,0.608,0.6987,0.7314,0.4896,0.2035,0.2536,0.2491,0.154,0.2183,0.4242,0.5356,0.7997,0.7997,0.6919,0.22094468178950855,-49.87515124467182,-10.891268353246252
0.6544,0.3899,0.2032,0.1653,0.141,0.1602,0.0781,0.1293,0.3524,0.6809,0.7558,0.7572,0.4879,0.1784,0.1509,0.1342,0.1357,0.1212,0.1237,0.1579,0.1548,0.528,0.6394,0.23751115630131764,-49.639221238010556,-11.343294655183378
0.5983,0.5214,0.1999,0.095,0.0707,0.1598,0.1753,0.1127,0.2032,0.5139,0.7593,0.8386,0.7315,0.5357,0.1885,0.1275,0.1689,0.2729,0.2134,0.1285,0.1269,0.2722,0.5129,0.2399640725743798,-49.654705905689184,-11.813154004278223
0.116,0.1094,0.0204,0.0863,0.0655,0.1253,0.1432,0.1042,0.181,0.4397,0.6778,0.7429,0.7319,0.4208,0.1503,0.163,0.2366,0.124,0.1511,0.0736,0.2779,0.5412,0.6037,0.23357533041876907,-49.68646253938243,-11.764479460878908
0.649,0.3643,0.0504,0.0681,0.0259,0.1515,0.168,0.1082,0.2386,0.5593,0.6475,0.6372,0.5203,0.2104,0.1642,0.2356,0.4156,0.1214,0.1959,0.1322,0.1042,0.1626,0.4939,0.20750172102719777,-49.665596532301706,-11.752990570063305
0.3228,0.3486,0.248,0.3296,0.2653,0.1297,0.1358,0.2736,0.666,0.8655,0.7431,0.6038,0.2296,0.1672,0.3484,0.2523,0.2086,0.287,0.2327,0.1408,0.5757,0.5757,0.6794,0.21724215155228785,-49.8578084861044,-10.904767849636764
0.5332,0.6404,0.396,0.2918,0.2261,0.0968,0.0986,0.129,0.3515,0.7169,0.8458,0.8455,0.789,0.354,0.1924,0.1413,0.1177,0.1856,0.1928,0.4434,0.6457,0.8899,0.8178,0.28273627804882273,-49.68793508053526,-11.917465076977274
0.4335,0.1261,0.1404,0.1314,0.1434,0.1836,0.2302,0.1193,0.1613,0.273,0.6109,0.7403,0.6701,0.4504,0.1456,0.1506,0.1952,0.1593,0.2835,0.125,0.3287,0.6629,0.645,0.21374497049303218,-49.677609654961074,-11.773660677414467
0.1707,0.4465,0.1928,0.2914,0.0921,0.1081,0.1123,0.2344,0.623,0.766,0.768,0.2568,0.1328,0.1199,0.1563,0.1131,0.1205,0.1806,0.1499,0.1303,0.3736,0.6858,0.6785,0.235777500795608,-49.713862690869504,-11.821565287655625
0.7233,0.684,0.52,0.2961,0.1723,0.1121,0.1183,0.1643,0.4853,0.6846,0.6571,0.5747,0.2456,0.161,0.1543,0.1571,0.1444,0.1616,0.1533,0.1485,0.5324,0.6423,0.7694,0.24313618388270283,-49.63563850816675,-11.374199732400301
0.6654,0.8301,0.6336,0.4345,0.221,0.1927,0.1221,0.1389,0.3478,0.7222,0.7555,0.7418,0.3551,0.1416,0.2689,0.1726,0.1389,0.4058,0.3286,0.2642,0.4541,0.7764,0.841,0.2545244896857714,-49.690998586333244,-11.91042714108249
0.3742,0.1098,0.133,0.0748,0.1452,0.1493,0.1661,0.1682,0.2963,0.6762,0.8256,0.7641,0.6074,0.1663,0.1275,0.1304,0.2339,0.1483,0.2688,0.1879,0.4893,0.6909,0.6121,0.24450123709443974,-49.70545715475557,-11.793860454644932
0.4946,0.3899,0.2025,0.2866,0.2076,0.254,0.1497,0.1672,0.2932,0.6564,0.7951,0.7143,0.637,0.3039,0.1722,0.1793,0.1359,0.1452,0.2071,0.1347,0.285,0.4287,0.4971,0.20302790672489068,-49.67714479401443,-11.984138672814426
0.507,0.6631,0.4903,0.4088,0.1448,0.1347,0.1496,0.107,0.2099,0.5821,0.7969,0.7608,0.635,0.3188,0.1718,0.1775,0.1354,0.2789,0.2506,0.1412,0.1367,0.1468,0.2934,0.22426489604224273,-49.67458846476086,-11.829521763825138
0.1644,0.5232,0.1783,0.2421,0.128,0.1101,0.1078,0.2493,0.6483,0.7253,0.6907,0.1916,0.1183,0.1184,0.1191,0.138,0.1053,0.1524,0.1411,0.1241,0.473,0.5963,0.766,0.23678696525990622,-49.72502135394024,-11.819988172859723
